Democrats,Republicans,Libertarians,Green,Constitution,Unaffiliated,White,Black,AmericanIndian,Other,Hispanic,Male,Female,UnDisclosedGender,Total,cvap_all_races,Democrats_pct,Republicans_pct,Libertarians_pct,Green_pct,Constitution_pct,Unaffiliated_pct,Total_pct,CountyName
-19.0,35.0,-4.0,0.0,0.0,42.0,38.0,6.0,1.0,9.0,2.0,22.0,25.0,7.0,54.0,7869,-0.24145380607446754,0.4447833269792838,-0.05083238022620418,0.0,0.0,0.5337399923751462,0.6862371330537655,CAMDEN
-21.0,38.0,-4.0,0.0,0.0,43.0,39.0,7.0,1.0,9.0,2.0,25.0,25.0,6.0,56.0,7869,-0.26686999618756957,0.4829076121489351,-0.05083238022620418,0.0,0.0,0.5464480874316919,0.7116533231668569,CAMDEN
-24.0,39.0,-4.0,0.0,0.0,38.0,32.0,6.0,1.0,10.0,1.0,20.0,21.0,8.0,49.0,7869,-0.3049942813572244,0.49561570720548787,-0.05083238022620418,0.0,0.0,0.4829076121489422,0.6226966577710016,CAMDEN
-24.0,39.0,-5.0,0.0,0.0,41.0,33.0,5.0,1.0,12.0,1.0,20.0,21.0,10.0,51.0,7869,-0.3049942813572244,0.49561570720548787,-0.0635404752827552,0.0,0.0,0.5210318973185935,0.6481128478841072,CAMDEN
-26.0,40.0,-5.0,0.0,0.0,47.0,35.0,4.0,1.0,16.0,1.0,21.0,22.0,13.0,56.0,7869,-0.33041047147032643,0.5083238022620407,-0.0635404752827552,0.0,0.0,0.597280467657896,0.7116533231668569,CAMDEN
-24.0,46.0,-5.0,0.0,0.0,52.0,40.0,5.0,1.0,23.0,1.0,21.0,29.0,19.0,69.0,7869,-0.3049942813572244,0.5845723726013432,-0.0635404752827552,0.0,0.0,0.6608209429406529,0.876858558902029,CAMDEN
-26.0,45.0,-5.0,0.0,0.0,47.0,35.0,2.0,1.0,23.0,0.0,20.0,22.0,19.0,61.0,7869,-0.33041047147032643,0.5718642775447975,-0.0635404752827552,0.0,0.0,0.597280467657896,0.7751937984496209,CAMDEN
-24.0,47.0,-5.0,0.0,0.0,49.0,37.0,4.0,1.0,25.0,0.0,22.0,22.0,23.0,67.0,7869,-0.3049942813572244,0.597280467657896,-0.0635404752827552,0.0,0.0,0.6226966577710016,0.8514423687889234,CAMDEN
-23.0,47.0,-5.0,0.0,0.0,52.0,39.0,5.0,1.0,26.0,0.0,23.0,24.0,24.0,71.0,7869,-0.2922861863006716,0.597280467657896,-0.0635404752827552,0.0,0.0,0.6608209429406529,0.9022747490151204,CAMDEN
-25.0,45.0,-5.0,0.0,0.0,49.0,34.0,3.0,1.0,26.0,0.0,19.0,21.0,24.0,64.0,7869,-0.31770237641377364,0.5718642775447975,-0.0635404752827552,0.0,0.0,0.6226966577710016,0.813318083619265,CAMDEN
-25.0,45.0,-5.0,0.0,0.0,50.0,33.0,3.0,1.0,28.0,0.0,19.0,20.0,26.0,65.0,7869,-0.31770237641377364,0.5718642775447975,-0.0635404752827552,0.0,0.0,0.6354047528275544,0.8260261786758178,CAMDEN
-28.0,46.0,-5.0,0.0,0.0,52.0,33.0,2.0,1.0,29.0,0.0,18.0,20.0,27.0,65.0,7869,-0.35582666158342846,0.5845723726013432,-0.0635404752827552,0.0,0.0,0.6608209429406529,0.8260261786758178,CAMDEN
-29.0,51.0,-5.0,1.0,0.0,58.0,40.0,2.0,1.0,33.0,-1.0,22.0,22.0,32.0,76.0,7869,-0.3685347566399777,0.6481128478841001,-0.0635404752827552,0.012708095056551023,0.0,0.7370695132799625,0.9658152242978844,CAMDEN
-31.0,57.0,-6.0,1.0,0.0,60.0,42.0,1.0,1.0,37.0,-1.0,24.0,21.0,36.0,81.0,7869,-0.39395094675307973,0.7243614182234097,-0.07624857033930621,0.012708095056551023,0.0,0.762485703393061,1.029355699580634,CAMDEN
-31.0,57.0,-6.0,1.0,0.0,60.0,42.0,1.0,1.0,37.0,-1.0,24.0,21.0,36.0,81.0,7869,-0.39395094675307973,0.7243614182234097,-0.07624857033930621,0.012708095056551023,0.0,0.762485703393061,1.029355699580634,CAMDEN
-33.0,71.0,-6.0,1.0,0.0,69.0,57.0,3.0,1.0,41.0,-1.0,30.0,32.0,40.0,102.0,7869,-0.41936713686618177,0.9022747490151204,-0.07624857033930621,0.012708095056551023,0.0,0.8768585589020219,1.2962256957682143,CAMDEN
-34.0,74.0,-4.0,1.0,0.0,77.0,62.0,2.0,1.0,49.0,-1.0,34.0,32.0,48.0,114.0,7869,-0.43207523192273456,0.9403990341847717,-0.05083238022620418,0.012708095056551023,0.0,0.97852331935443,1.4487228364468194,CAMDEN
-33.0,77.0,-4.0,1.0,0.0,77.0,62.0,3.0,1.0,52.0,-1.0,34.0,33.0,51.0,118.0,7869,-0.41936713686618177,0.97852331935443,-0.05083238022620418,0.012708095056551023,0.0,0.97852331935443,1.4995552166730306,CAMDEN
-33.0,81.0,-4.0,1.0,0.0,85.0,70.0,3.0,1.0,56.0,-1.0,37.0,38.0,55.0,130.0,7869,-0.41936713686618177,1.029355699580634,-0.05083238022620418,0.012708095056551023,0.0,1.0801880798068382,1.6520523573516357,CAMDEN
-34.0,87.0,-4.0,1.0,0.0,86.0,72.0,3.0,1.0,60.0,-1.0,39.0,39.0,58.0,136.0,7869,-0.43207523192273456,1.1056042699199367,-0.05083238022620418,0.012708095056551023,0.0,1.092896174863391,1.7283009276909382,CAMDEN
-36.0,90.0,-3.0,1.0,0.0,84.0,68.0,2.0,1.0,65.0,-1.0,41.0,32.0,63.0,136.0,7869,-0.4574914220358366,1.143728555089588,-0.03812428516965316,0.012708095056551023,0.0,1.0674799847502854,1.7283009276909382,CAMDEN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CARTERET
-10.0,-5.0,0.0,0.0,0.0,-7.0,-17.0,0.0,0.0,-5.0,-1.0,-7.0,-11.0,-4.0,-22.0,55387,-0.018054778197047483,-0.009027389098527294,0.0,0.0,0.0,-0.012638344737929685,-0.03972051203351157,CARTERET
3.0,-1.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,9.0,-2.0,1.0,8.0,55387,0.005416433459114245,-0.001805477819708301,0.0,0.0,0.0,0.010832866918235595,0.014443822557637986,CARTERET
8.0,8.0,0.0,0.0,0.0,13.0,19.0,4.0,0.0,6.0,1.0,20.0,6.0,3.0,29.0,55387,0.014443822557641539,0.014443822557637986,0.0,0.0,0.0,0.02347121165616528,0.05235885677143415,CARTERET
41.0,78.0,4.0,0.0,1.0,81.0,155.0,8.0,1.0,41.0,8.0,104.0,82.0,19.0,205.0,55387,0.07402459060790534,0.14082726993699168,0.007221911278819937,0.0,0.0018054778197049842,0.14624370339610948,0.3701229530395125,CARTERET
42.0,78.0,6.0,0.0,1.0,76.0,148.0,5.0,1.0,49.0,9.0,102.0,75.0,26.0,203.0,55387,0.07583006842761009,0.14082726993699168,0.010832866918229878,0.0,0.0018054778197049842,0.1372163142975822,0.3665119974001101,CARTERET
17.0,102.0,4.0,0.0,2.0,100.0,153.0,3.0,1.0,68.0,12.0,110.0,70.0,45.0,225.0,55387,0.030693122934984274,0.18415873760990564,0.007221911278819937,0.0,0.003610955639409972,0.18054778197050325,0.40623250943362166,CARTERET
18.0,173.0,4.0,0.0,2.0,176.0,215.0,2.0,1.0,155.0,18.0,134.0,111.0,128.0,373.0,55387,0.03249860075468902,0.31234766280896054,0.007221911278819937,0.0,0.003610955639409972,0.31776409626807833,0.6734432267499528,CARTERET
20.0,193.0,4.0,0.0,3.0,196.0,216.0,3.0,1.0,196.0,18.0,136.0,115.0,165.0,416.0,55387,0.03610955639410207,0.3484572192030626,0.007221911278819937,0.0,0.005416433459114956,0.3538736526621804,0.7510787729972606,CARTERET
13.0,221.0,3.0,1.0,3.0,207.0,221.0,-1.0,1.0,227.0,18.0,138.0,110.0,200.0,448.0,55387,0.02347121165616528,0.39901059815480266,0.0054164334591149665,0.0018054778197049842,0.005416433459114956,0.3737339086789362,0.8088540632278267,CARTERET
3.0,220.0,3.0,1.0,4.0,204.0,207.0,-4.0,0.0,232.0,16.0,130.0,96.0,209.0,435.0,55387,0.005416433459114245,0.39720512033509436,0.0054164334591149665,0.0018054778197049842,0.00722191127881994,0.3683174752198184,0.7853828515716685,CARTERET
-78.0,119.0,4.0,1.0,4.0,131.0,-46.0,-21.0,-2.0,250.0,15.0,-13.0,-31.0,225.0,181.0,55387,-0.14082726993698813,0.21485186054488992,0.007221911278819937,0.0018054778197049842,0.00722191127881994,0.236517594381354,0.3267914853665985,CARTERET
-86.0,89.0,6.0,1.0,4.0,133.0,-89.0,-22.0,-2.0,260.0,16.0,-44.0,-45.0,236.0,147.0,55387,-0.15527109249462967,0.16068752595374036,0.010832866918229878,0.0018054778197049842,0.00722191127881994,0.2401285500207635,0.26540523949663,CARTERET
-833.0,-983.0,-19.0,1.0,4.0,-1229.0,-2837.0,-270.0,-13.0,61.0,-44.0,-1543.0,-1679.0,163.0,-3059.0,55387,-1.5039630238142507,-1.7747846967699985,-0.034304078574394714,0.0018054778197049842,0.00722191127881994,-2.2189322404174234,-5.522956650477553,CARTERET
-833.0,-962.0,-20.0,1.0,4.0,-1213.0,-2820.0,-270.0,-13.0,80.0,-43.0,-1533.0,-1670.0,180.0,-3023.0,55387,-1.5039630238142507,-1.7368696625561952,-0.036109556394099684,0.0018054778197049842,0.00722191127881994,-2.190044595302144,-5.457959448968182,CARTERET
-833.0,-950.0,-20.0,1.0,5.0,-1200.0,-2817.0,-271.0,-14.0,105.0,-44.0,-1532.0,-1669.0,204.0,-2997.0,55387,-1.5039630238142507,-1.7152039287197383,-0.036109556394099684,0.0018054778197049842,0.009027389098524925,-2.1665733836459786,-5.411017025655852,CARTERET
-833.0,-957.0,-18.0,1.0,5.0,-1185.0,-2836.0,-271.0,-13.0,133.0,-42.0,-1538.0,-1678.0,229.0,-2987.0,55387,-1.5039630238142507,-1.727842273457668,-0.032498600754689744,0.0018054778197049842,0.009027389098524925,-2.139491216350404,-5.392962247458797,CARTERET
-845.0,-984.0,-18.0,2.0,5.0,-1197.0,-2895.0,-279.0,-14.0,151.0,-42.0,-1586.0,-1698.0,247.0,-3037.0,55387,-1.5256287576507113,-1.7765901745897068,-0.032498600754689744,0.00361095563940997,0.009027389098524925,-2.1611569501868644,-5.483236138444042,CARTERET
-840.0,-954.0,-17.0,2.0,5.0,-1187.0,-2879.0,-277.0,-14.0,179.0,-41.0,-1572.0,-1687.0,268.0,-2991.0,55387,-1.5166013685521875,-1.7224258399985573,-0.030693122934984773,0.00361095563940997,0.009027389098524925,-2.1431021719898133,-5.400184158737616,CARTERET
-843.0,-946.0,-18.0,2.0,5.0,-1178.0,-2878.0,-277.0,-14.0,191.0,-40.0,-1571.0,-1686.0,279.0,-2978.0,55387,-1.5220178020113018,-1.7079820174409193,-0.032498600754689744,0.00361095563940997,0.009027389098524925,-2.1268528716124706,-5.376712947081458,CARTERET
-836.0,-911.0,-20.0,2.0,7.0,-1159.0,-2860.0,-273.0,-14.0,230.0,-40.0,-1559.0,-1675.0,317.0,-2917.0,55387,-1.509379457273365,-1.6447902937512424,-0.036109556394099684,0.00361095563940997,0.012638344737934896,-2.0925487930380733,-5.266578800079444,CARTERET
-835.0,-885.0,-18.0,2.0,7.0,-1143.0,-2834.0,-274.0,-14.0,250.0,-40.0,-1544.0,-1662.0,334.0,-2872.0,55387,-1.5075739794536602,-1.5978478704389119,-0.032498600754689744,0.00361095563940997,0.012638344737934896,-2.0636611479227938,-5.185332298192719,CARTERET
-836.0,-863.0,-14.0,2.0,7.0,-1127.0,-2858.0,-277.0,-14.0,318.0,-43.0,-1553.0,-1682.0,404.0,-2831.0,55387,-1.509379457273365,-1.5581273584054003,-0.025276689475869807,0.00361095563940997,0.012638344737934896,-2.0347735028075142,-5.111307707584814,CARTERET
-827.0,-830.0,-11.0,1.0,7.0,-1095.0,-2822.0,-273.0,-14.0,354.0,-42.0,-1525.0,-1668.0,438.0,-2755.0,55387,-1.4931301568960222,-1.49854659035514,-0.01986025601675484,0.0018054778197049842,0.012638344737934896,-1.9769982125769552,-4.974091393287239,CARTERET
-827.0,-827.0,-10.0,1.0,8.0,-1094.0,-2847.0,-271.0,-14.0,383.0,-42.0,-1538.0,-1683.0,472.0,-2749.0,55387,-1.4931301568960222,-1.4931301568960222,-0.01805477819704987,0.0018054778197049842,0.01444382255763988,-1.9751927347572504,-4.963258526369017,CARTERET
-819.0,-801.0,-8.0,1.0,8.0,-1094.0,-2845.0,-270.0,-13.0,415.0,-42.0,-1531.0,-1683.0,501.0,-2713.0,55387,-1.4786863343383807,-1.4461877335836917,-0.014443822557639874,0.0018054778197049842,0.01444382255763988,-1.9751927347572504,-4.898261324859632,CARTERET
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASWELL
5.0,9.0,0.0,0.0,0.0,-1.0,9.0,2.0,0.0,2.0,1.0,7.0,5.0,1.0,13.0,18072,0.027667109340413276,0.04980079681275029,0.0,0.0,0.0,-0.005533421868083366,0.0719344842850802,CASWELL
6.0,11.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,1.0,1.0,13.0,4.0,0.0,17.0,18072,0.033200531208500195,0.060867640548917024,0.0,0.0,0.0,0.0,0.09406817175741367,CASWELL
5.0,11.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,1.0,1.0,12.0,4.0,0.0,16.0,18072,0.027667109340413276,0.060867640548917024,0.0,0.0,0.0,0.0,0.08853474988933385,CASWELL
4.0,11.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,1.0,1.0,12.0,3.0,0.0,15.0,18072,0.022133687472333463,0.060867640548917024,0.0,0.0,0.0,0.0,0.08300132802123983,CASWELL
13.0,48.0,2.0,0.0,0.0,32.0,48.0,18.0,1.0,28.0,4.0,37.0,39.0,19.0,95.0,18072,0.0719344842850802,0.265604249667998,0.011066843736166454,0.0,0.0,0.17706949977866415,0.5256750774679091,CASWELL
11.0,50.0,2.0,0.0,-1.0,30.0,46.0,16.0,1.0,29.0,4.0,36.0,36.0,20.0,92.0,18072,0.06086764054891347,0.2766710934041612,0.011066843736166454,0.0,-0.005533421868083227,0.16600265604249742,0.5090748118636554,CASWELL
7.0,51.0,2.0,0.0,-1.0,29.0,41.0,14.0,1.0,32.0,4.0,31.0,34.0,23.0,88.0,18072,0.03873395307658001,0.28220451527224455,0.011066843736166454,0.0,-0.005533421868083227,0.16046923417441405,0.486941124391322,CASWELL
8.0,52.0,2.0,0.0,-1.0,27.0,39.0,15.0,1.0,33.0,4.0,29.0,34.0,25.0,88.0,18072,0.044267374944666926,0.2877379371403279,0.011066843736166454,0.0,-0.005533421868083227,0.14940239043824732,0.486941124391322,CASWELL
6.0,64.0,2.0,0.0,-1.0,28.0,42.0,16.0,1.0,40.0,5.0,32.0,33.0,34.0,99.0,18072,0.033200531208500195,0.3541389995573283,0.011066843736166454,0.0,-0.005533421868083227,0.1549358123063307,0.5478087649402426,CASWELL
2.0,68.0,2.0,0.0,-1.0,31.0,36.0,19.0,1.0,46.0,5.0,30.0,32.0,40.0,102.0,18072,0.011066843736166732,0.37627268702966177,0.011066843736166454,0.0,-0.005533421868083227,0.1715360779105808,0.564409030544482,CASWELL
2.0,70.0,2.0,0.0,-1.0,34.0,35.0,20.0,1.0,51.0,5.0,26.0,36.0,45.0,107.0,18072,0.011066843736166732,0.3873395307658285,0.011066843736166454,0.0,-0.005533421868083227,0.18813634351483088,0.5920761398848953,CASWELL
2.0,67.0,2.0,0.0,-1.0,32.0,32.0,20.0,1.0,49.0,5.0,24.0,34.0,44.0,102.0,18072,0.011066843736166732,0.3707392651615784,0.011066843736166454,0.0,-0.005533421868083227,0.17706949977866415,0.564409030544482,CASWELL
-9.0,66.0,2.0,0.0,-1.0,28.0,22.0,12.0,1.0,51.0,5.0,15.0,25.0,46.0,86.0,18072,-0.049800796812753845,0.36520584329349504,0.011066843736166454,0.0,-0.005533421868083227,0.1549358123063307,0.47587428065514814,CASWELL
-7.0,71.0,2.0,0.0,-1.0,31.0,27.0,12.0,1.0,56.0,5.0,18.0,29.0,49.0,96.0,18072,-0.03873395307658711,0.39287295263391186,0.011066843736166454,0.0,-0.005533421868083227,0.1715360779105808,0.5312084993359889,CASWELL
-5.0,74.0,2.0,0.0,-1.0,35.0,30.0,14.0,1.0,60.0,5.0,20.0,32.0,53.0,105.0,18072,-0.02766710934042038,0.4094732182381584,0.011066843736166454,0.0,-0.005533421868083227,0.19366976538291425,0.5810092961487356,CASWELL
-5.0,76.0,1.0,0.0,-1.0,38.0,29.0,13.0,1.0,66.0,5.0,15.0,34.0,60.0,109.0,18072,-0.02766710934042038,0.42054006197432514,0.005533421868083227,0.0,-0.005533421868083227,0.21027003098716435,0.6031429836210691,CASWELL
-9.0,74.0,1.0,2.0,-1.0,36.0,17.0,7.0,1.0,78.0,5.0,7.0,24.0,72.0,103.0,18072,-0.049800796812753845,0.4094732182381584,0.005533421868083227,0.011066843736166445,-0.005533421868083227,0.19920318725099762,0.569942452412576,CASWELL
-8.0,79.0,1.0,2.0,-1.0,48.0,25.0,8.0,1.0,87.0,5.0,13.0,26.0,82.0,121.0,18072,-0.044267374944666926,0.43714032757857524,0.005533421868083227,0.011066843736166445,-0.005533421868083227,0.26560424966799445,0.6695440460380695,CASWELL
-10.0,79.0,1.0,2.0,-1.0,47.0,24.0,8.0,0.0,86.0,4.0,13.0,23.0,82.0,118.0,18072,-0.05533421868083366,0.43714032757857524,0.005533421868083227,0.011066843736166445,-0.005533421868083227,0.2600708277999111,0.6529437804338158,CASWELL
-9.0,93.0,0.0,2.0,-1.0,54.0,31.0,14.0,0.0,94.0,4.0,18.0,32.0,89.0,139.0,18072,-0.049800796812753845,0.5146082337317424,0.0,0.011066843736166445,-0.005533421868083227,0.29880478087649465,0.769145639663563,CASWELL
-31.0,97.0,1.0,2.0,-1.0,75.0,30.0,15.0,0.0,98.0,4.0,19.0,30.0,94.0,143.0,18072,-0.1715360779105808,0.5367419212040758,0.005533421868083227,0.011066843736166445,-0.005533421868083227,0.4150066401062418,0.7912793271358964,CASWELL
-32.0,108.0,2.0,2.0,-1.0,87.0,32.0,15.0,0.0,119.0,4.0,14.0,37.0,115.0,166.0,18072,-0.1770694997786677,0.5976095617529893,0.011066843736166454,0.011066843736166445,-0.005533421868083227,0.48140770252324216,0.9185480301018174,CASWELL
-49.0,115.0,2.0,2.0,-1.0,76.0,19.0,4.0,1.0,121.0,3.0,1.0,21.0,123.0,145.0,18072,-0.27113767153608137,0.6363435148295729,0.011066843736166454,0.011066843736166445,-0.005533421868083227,0.42054006197432514,0.8023461708720703,CASWELL
-49.0,113.0,2.0,2.0,-1.0,82.0,17.0,4.0,1.0,127.0,3.0,4.0,15.0,130.0,149.0,18072,-0.27113767153608137,0.6252766710934061,0.011066843736166454,0.011066843736166445,-0.005533421868083227,0.45374059318282534,0.8244798583444037,CASWELL
-47.0,124.0,2.0,2.0,-1.0,88.0,22.0,8.0,1.0,137.0,4.0,11.0,15.0,142.0,168.0,18072,-0.26007082779991464,0.6861443116423196,0.011066843736166454,0.011066843736166445,-0.005533421868083227,0.48694112439132553,0.929614873837977,CASWELL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CATAWBA
-49.0,-48.0,-1.0,0.0,0.0,-44.0,-127.0,-8.0,-1.0,-6.0,0.0,-63.0,-77.0,-2.0,-142.0,115407,-0.042458429731301095,-0.04159193116534965,-0.0008664985659448954,0.0,0.0,-0.03812593690157584,-0.12304279636417448,CATAWBA
-37.0,-40.0,-1.0,0.0,0.0,-42.0,-115.0,-5.0,-1.0,1.0,2.0,-47.0,-72.0,-1.0,-120.0,115407,-0.032060446939961906,-0.03465994263779493,-0.0008664985659448954,0.0,0.0,-0.03639293976968361,-0.10397982791337768,CATAWBA
-36.0,-41.0,-1.0,0.0,0.0,-48.0,-120.0,-5.0,-1.0,0.0,2.0,-53.0,-71.0,-2.0,-126.0,115407,-0.031193948374017566,-0.035526441203735715,-0.0008664985659448954,0.0,0.0,-0.0415919311653532,-0.10917881930905082,CATAWBA
-30.0,-32.0,0.0,0.0,0.0,-53.0,-121.0,-2.0,-1.0,9.0,0.0,-49.0,-69.0,3.0,-115.0,115407,-0.02599495697834797,-0.0277279541102331,0.0,0.0,0.0,-0.045924423995078456,-0.09964733508365953,CATAWBA
-63.0,340.0,-4.0,2.0,-2.0,370.0,367.0,50.0,1.0,225.0,64.0,295.0,220.0,128.0,643.0,115407,-0.054589409654528964,0.29460951242126043,-0.0034659942637794705,0.0017329971318897474,-0.0017329971318897491,0.3206044693996013,0.5571585779025554,CATAWBA
-113.0,267.0,-4.0,2.0,-1.0,302.0,209.0,35.0,0.0,209.0,62.0,207.0,127.0,119.0,453.0,115407,-0.09791433795177085,0.2313551171072845,-0.0034659942637794705,0.0017329971318897474,-0.0008664985659448746,0.26168256691535063,0.3925238503730242,CATAWBA
-120.0,288.0,-5.0,2.0,-1.0,333.0,213.0,30.0,0.0,254.0,63.0,196.0,137.0,164.0,497.0,115407,-0.10397982791338478,0.24955158699212632,-0.004332492829724366,0.0017329971318897474,-0.0008664985659448746,0.28854402245964295,0.43064978727460357,CATAWBA
-126.0,299.0,-5.0,3.0,-1.0,341.0,214.0,30.0,0.0,267.0,66.0,199.0,133.0,179.0,511.0,115407,-0.10917881930905438,0.2590830712175176,-0.004332492829724366,0.0025994956978346185,-0.0008664985659448746,0.2954760109872012,0.44278076719783144,CATAWBA
-118.0,320.0,-4.0,3.0,-1.0,358.0,213.0,26.0,0.0,319.0,68.0,182.0,139.0,237.0,558.0,115407,-0.1022468307814961,0.2772795411023594,-0.0034659942637794705,0.0025994956978346185,-0.0008664985659448746,0.31020648660826566,0.4835061997972474,CATAWBA
-136.0,311.0,-2.0,3.0,1.0,352.0,151.0,25.0,-1.0,354.0,68.0,157.0,97.0,275.0,529.0,115407,-0.11784380496850488,0.2694810540088568,-0.0017329971318897353,0.0025994956978346185,0.0008664985659448746,0.30500749521259607,0.45837774138483667,CATAWBA
-153.0,329.0,-1.0,3.0,1.0,380.0,149.0,19.0,-1.0,392.0,70.0,155.0,93.0,311.0,559.0,115407,-0.13257428058956577,0.28507802819586914,-0.0008664985659448954,0.0025994956978346185,0.0008664985659448746,0.3292694550590518,0.4843726983631882,CATAWBA
-154.0,351.0,-1.0,3.0,1.0,393.0,148.0,16.0,-1.0,430.0,72.0,151.0,97.0,345.0,593.0,115407,-0.13344077915551011,0.30414099664665173,-0.0008664985659448954,0.0025994956978346185,0.0008664985659448746,0.34053393641633534,0.5138336496053171,CATAWBA
-153.0,354.0,2.0,3.0,0.0,394.0,126.0,21.0,-1.0,454.0,72.0,146.0,90.0,364.0,600.0,115407,-0.13257428058956577,0.3067404923444883,0.0017329971318897353,0.0025994956978346185,0.0,0.3414004349822797,0.519899139566931,CATAWBA
-148.0,400.0,1.0,3.0,-1.0,420.0,155.0,23.0,-1.0,498.0,78.0,171.0,106.0,398.0,675.0,115407,-0.12824178775984407,0.34659942637794927,0.0008664985659448954,0.0025994956978346185,-0.0008664985659448746,0.36392939769684673,0.5848865320127885,CATAWBA
-145.0,435.0,0.0,4.0,0.0,429.0,180.0,24.0,-1.0,520.0,77.0,180.0,117.0,426.0,723.0,115407,-0.1256422920620075,0.37692687618601894,0.0,0.003465994263779493,0.0,0.37172788479034935,0.6264784631781453,CATAWBA
-140.0,449.0,1.0,4.0,0.0,475.0,187.0,25.0,-1.0,578.0,79.0,188.0,126.0,475.0,789.0,115407,-0.12130979923228224,0.3890578561092539,0.0008664985659448954,0.003465994263779493,0.0,0.41158681882381387,0.6836673685305072,CATAWBA
-125.0,470.0,6.0,4.0,2.0,537.0,221.0,29.0,-2.0,646.0,87.0,214.0,151.0,529.0,894.0,115407,-0.10831232074311004,0.4072543259940957,0.005198991395669261,0.003465994263779493,0.0017329971318897491,0.4653097299123985,0.7746497179547163,CATAWBA
-136.0,477.0,7.0,5.0,3.0,571.0,204.0,24.0,-3.0,702.0,91.0,205.0,138.0,584.0,927.0,115407,-0.11784380496850488,0.41331981595570966,0.006065489961614101,0.004332492829724368,0.0025994956978346168,0.49477068115452383,0.8032441706309044,CATAWBA
-135.0,469.0,7.0,6.0,4.0,595.0,206.0,22.0,-3.0,721.0,98.0,205.0,146.0,595.0,946.0,115407,-0.11697730640256054,0.40638782742814783,0.006065489961614101,0.005198991395669239,0.0034659942637794913,0.5155666467371987,0.8197076433838504,CATAWBA
-133.0,499.0,12.0,6.0,4.0,605.0,208.0,24.0,-3.0,764.0,103.0,210.0,153.0,630.0,993.0,115407,-0.11524430927066831,0.43238278440649225,0.010397982791338467,0.005198991395669239,0.0034659942637794913,0.5242316323966492,0.8604330759832663,CATAWBA
-116.0,546.0,15.0,6.0,6.0,647.0,231.0,26.0,-3.0,850.0,107.0,230.0,170.0,704.0,1104.0,115407,-0.10051383364960742,0.4731082170059011,0.012997478489173098,0.005198991395669239,0.0051989913956692405,0.5606245721663328,0.9566144168031485,CATAWBA
-117.0,601.0,19.0,6.0,7.0,721.0,212.0,26.0,-2.0,1001.0,113.0,236.0,154.0,847.0,1237.0,115407,-0.10138033221555176,0.5207656381328718,0.016463472752952568,0.005198991395669239,0.006065489961614115,0.624745466046253,1.0718587260738133,CATAWBA
-119.0,643.0,18.0,6.0,8.0,743.0,202.0,29.0,-2.0,1070.0,115.0,249.0,142.0,908.0,1299.0,115407,-0.10311332934744044,0.5571585779025554,0.015596974187007728,0.005198991395669239,0.00693198852755899,0.6438084344970392,1.125581637162398,CATAWBA
-121.0,651.0,17.0,6.0,7.0,771.0,153.0,32.0,-2.0,1148.0,116.0,220.0,122.0,989.0,1331.0,115407,-0.10484632647933267,0.5640905664301172,0.014730475621062833,0.005198991395669239,0.006065489961614115,0.6680703943434985,1.153309591272631,CATAWBA
-136.0,679.0,23.0,7.0,6.0,814.0,105.0,35.0,-2.0,1255.0,122.0,202.0,102.0,1089.0,1393.0,115407,-0.11784380496850488,0.588352526276573,0.019929467016732094,0.006065489961614113,0.0051989913956692405,0.7053298326791264,1.2070325023612156,CATAWBA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHATHAM
13.0,-3.0,0.0,0.0,0.0,-2.0,-14.0,-2.0,0.0,24.0,2.0,-6.0,-2.0,16.0,8.0,51871,0.0250621734687968,-0.005783578492799535,0.0,0.0,0.0,-0.0038557189951973214,0.015422875980803497,CHATHAM
25.0,-5.0,0.0,0.0,1.0,10.0,-47.0,-5.0,0.0,83.0,-2.0,-35.0,-4.0,70.0,31.0,51871,0.04819648743999494,-0.009639297488000409,0.0,0.0,0.0019278594975998126,0.019278594976000818,0.059763644425586904,CHATHAM
25.0,-8.0,0.0,0.0,1.0,9.0,-50.0,-5.0,0.0,82.0,-2.0,-35.0,-6.0,68.0,27.0,51871,0.04819648743999494,-0.015422875980799944,0.0,0.0,0.0019278594975998126,0.017350735478402157,0.05205220643519226,CHATHAM
-2.0,-28.0,-1.0,0.0,1.0,-11.0,-102.0,-18.0,0.0,79.0,-2.0,-63.0,-45.0,67.0,-41.0,51871,-0.003855718995204427,-0.05398006593279803,-0.001927859497599882,0.0,0.0019278594975998126,-0.02120645447359948,-0.07904223940158772,CHATHAM
